file,class,method,variable,usage
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-cassandra\src\main\java\com\facebook\presto\cassandra\CassandraTypeWithTypeArguments.java,com.facebook.presto.cassandra.CassandraTypeWithTypeArguments,"CassandraTypeWithTypeArguments/2[com.facebook.presto.cassandra.CassandraType,java.util.List<com.facebook.presto.cassandra.CassandraType>]",cassandraType,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeSignatureParameter.java,com.facebook.presto.common.type.TypeSignatureParameter,toString/0,value,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeSignatureParameter.java,com.facebook.presto.common.type.TypeSignatureParameter,"TypeSignatureParameter/2[com.facebook.presto.common.type.ParameterKind,com.facebook.presto.common.type.TypeSignatureParameterUnion]",kind,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeSignatureParameter.java,com.facebook.presto.common.type.TypeSignatureParameter,"TypeSignatureParameter/2[com.facebook.presto.common.type.ParameterKind,com.facebook.presto.common.type.TypeSignatureParameterUnion]",value,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeSignatureParameter.java,com.facebook.presto.common.type.TypeSignatureParameter,getValue/0,value,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeSignatureParameter.java,com.facebook.presto.common.type.TypeSignatureParameter,"getValue/2[com.facebook.presto.common.type.ParameterKind,java.lang.Class<A>]",kind,2
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeSignatureParameter.java,com.facebook.presto.common.type.TypeSignatureParameter,"getValue/2[com.facebook.presto.common.type.ParameterKind,java.lang.Class<A>]",value,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeSignatureParameter.java,com.facebook.presto.common.type.TypeSignatureParameter,isNamedTypeSignature/0,kind,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeSignatureParameter.java,com.facebook.presto.common.type.TypeSignatureParameter,isTypeSignature/0,kind,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeSignatureParameter.java,com.facebook.presto.common.type.TypeSignatureParameter,isLongEnum/0,kind,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeSignatureParameter.java,com.facebook.presto.common.type.TypeSignatureParameter,isDistinctType/0,kind,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeSignatureParameter.java,com.facebook.presto.common.type.TypeSignatureParameter,equals/1[java.lang.Object],kind,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeSignatureParameter.java,com.facebook.presto.common.type.TypeSignatureParameter,equals/1[java.lang.Object],value,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeSignatureParameter.java,com.facebook.presto.common.type.TypeSignatureParameter,getKind/0,kind,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeSignatureParameter.java,com.facebook.presto.common.type.TypeSignatureParameter,isVarcharEnum/0,kind,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeSignatureParameter.java,com.facebook.presto.common.type.TypeSignatureParameter,hashCode/0,kind,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeSignatureParameter.java,com.facebook.presto.common.type.TypeSignatureParameter,hashCode/0,value,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeSignatureParameter.java,com.facebook.presto.common.type.TypeSignatureParameter,getTypeSignatureOrNamedTypeSignature/0,kind,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeSignatureParameter.java,com.facebook.presto.common.type.TypeSignatureParameter,isVariable/0,kind,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeSignatureParameter.java,com.facebook.presto.common.type.TypeSignatureParameter,isLongLiteral/0,kind,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeSignatureParameter.java,com.facebook.presto.common.type.TypeSignatureParameter,"TypeSignatureParameter/2[com.facebook.presto.common.type.ParameterKind,java.lang.Object]",kind,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeSignatureParameter.java,com.facebook.presto.common.type.TypeSignatureParameter,"TypeSignatureParameter/2[com.facebook.presto.common.type.ParameterKind,java.lang.Object]",value,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeSignatureParameter.java,com.facebook.presto.common.type.TypeSignatureParameter,isCalculated/0,kind,2
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-analyzer\src\main\java\com\facebook\presto\sql\analyzer\utils\StatementUtils.java,com.facebook.presto.sql.analyzer.utils.StatementUtils,getAllQueryTypes/0,STATEMENT_QUERY_TYPES,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-analyzer\src\main\java\com\facebook\presto\sql\analyzer\utils\StatementUtils.java,com.facebook.presto.sql.analyzer.utils.StatementUtils,getQueryType/1[java.lang.Class<? extends com.facebook.presto.sql.analyzer.utils.Statement>],STATEMENT_QUERY_TYPES,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcRecordSet.java,com.facebook.presto.plugin.jdbc.JdbcRecordSet,cursor/0,split,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcRecordSet.java,com.facebook.presto.plugin.jdbc.JdbcRecordSet,cursor/0,columnHandles,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcRecordSet.java,com.facebook.presto.plugin.jdbc.JdbcRecordSet,cursor/0,session,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcRecordSet.java,com.facebook.presto.plugin.jdbc.JdbcRecordSet,cursor/0,jdbcClient,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcRecordSet.java,com.facebook.presto.plugin.jdbc.JdbcRecordSet,"JdbcRecordSet/4[com.facebook.presto.plugin.jdbc.JdbcClient,com.facebook.presto.plugin.jdbc.ConnectorSession,com.facebook.presto.plugin.jdbc.JdbcSplit,java.util.List<com.facebook.presto.plugin.jdbc.JdbcColumnHandle>]",split,4
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcRecordSet.java,com.facebook.presto.plugin.jdbc.JdbcRecordSet,"JdbcRecordSet/4[com.facebook.presto.plugin.jdbc.JdbcClient,com.facebook.presto.plugin.jdbc.ConnectorSession,com.facebook.presto.plugin.jdbc.JdbcSplit,java.util.List<com.facebook.presto.plugin.jdbc.JdbcColumnHandle>]",columnHandles,4
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcRecordSet.java,com.facebook.presto.plugin.jdbc.JdbcRecordSet,"JdbcRecordSet/4[com.facebook.presto.plugin.jdbc.JdbcClient,com.facebook.presto.plugin.jdbc.ConnectorSession,com.facebook.presto.plugin.jdbc.JdbcSplit,java.util.List<com.facebook.presto.plugin.jdbc.JdbcColumnHandle>]",columnTypes,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcRecordSet.java,com.facebook.presto.plugin.jdbc.JdbcRecordSet,"JdbcRecordSet/4[com.facebook.presto.plugin.jdbc.JdbcClient,com.facebook.presto.plugin.jdbc.ConnectorSession,com.facebook.presto.plugin.jdbc.JdbcSplit,java.util.List<com.facebook.presto.plugin.jdbc.JdbcColumnHandle>]",session,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcRecordSet.java,com.facebook.presto.plugin.jdbc.JdbcRecordSet,"JdbcRecordSet/4[com.facebook.presto.plugin.jdbc.JdbcClient,com.facebook.presto.plugin.jdbc.ConnectorSession,com.facebook.presto.plugin.jdbc.JdbcSplit,java.util.List<com.facebook.presto.plugin.jdbc.JdbcColumnHandle>]",jdbcClient,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcRecordSet.java,com.facebook.presto.plugin.jdbc.JdbcRecordSet,getColumnTypes/0,columnTypes,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcSplit.java,com.facebook.presto.plugin.jdbc.JdbcSplit,getConnectorId/0,connectorId,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcSplit.java,com.facebook.presto.plugin.jdbc.JdbcSplit,"JdbcSplit/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,com.facebook.presto.plugin.jdbc.TupleDomain<com.facebook.presto.plugin.jdbc.ColumnHandle>,java.util.Optional<com.facebook.presto.plugin.jdbc.optimization.JdbcExpression>]",catalogName,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcSplit.java,com.facebook.presto.plugin.jdbc.JdbcSplit,"JdbcSplit/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,com.facebook.presto.plugin.jdbc.TupleDomain<com.facebook.presto.plugin.jdbc.ColumnHandle>,java.util.Optional<com.facebook.presto.plugin.jdbc.optimization.JdbcExpression>]",tupleDomain,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcSplit.java,com.facebook.presto.plugin.jdbc.JdbcSplit,"JdbcSplit/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,com.facebook.presto.plugin.jdbc.TupleDomain<com.facebook.presto.plugin.jdbc.ColumnHandle>,java.util.Optional<com.facebook.presto.plugin.jdbc.optimization.JdbcExpression>]",connectorId,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcSplit.java,com.facebook.presto.plugin.jdbc.JdbcSplit,"JdbcSplit/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,com.facebook.presto.plugin.jdbc.TupleDomain<com.facebook.presto.plugin.jdbc.ColumnHandle>,java.util.Optional<com.facebook.presto.plugin.jdbc.optimization.JdbcExpression>]",schemaName,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcSplit.java,com.facebook.presto.plugin.jdbc.JdbcSplit,"JdbcSplit/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,com.facebook.presto.plugin.jdbc.TupleDomain<com.facebook.presto.plugin.jdbc.ColumnHandle>,java.util.Optional<com.facebook.presto.plugin.jdbc.optimization.JdbcExpression>]",tableName,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcSplit.java,com.facebook.presto.plugin.jdbc.JdbcSplit,"JdbcSplit/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,com.facebook.presto.plugin.jdbc.TupleDomain<com.facebook.presto.plugin.jdbc.ColumnHandle>,java.util.Optional<com.facebook.presto.plugin.jdbc.optimization.JdbcExpression>]",additionalPredicate,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcSplit.java,com.facebook.presto.plugin.jdbc.JdbcSplit,getTableName/0,tableName,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcSplit.java,com.facebook.presto.plugin.jdbc.JdbcSplit,getTupleDomain/0,tupleDomain,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcSplit.java,com.facebook.presto.plugin.jdbc.JdbcSplit,getAdditionalPredicate/0,additionalPredicate,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcSplit.java,com.facebook.presto.plugin.jdbc.JdbcSplit,getSchemaName/0,schemaName,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcSplit.java,com.facebook.presto.plugin.jdbc.JdbcSplit,getCatalogName/0,catalogName,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-clickhouse\src\main\java\com\facebook\presto\plugin\clickhouse\ClickHouseSplit.java,com.facebook.presto.plugin.clickhouse.ClickHouseSplit,getTableName/0,tableName,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-clickhouse\src\main\java\com\facebook\presto\plugin\clickhouse\ClickHouseSplit.java,com.facebook.presto.plugin.clickhouse.ClickHouseSplit,getAdditionalPredicate/0,additionalPredicate,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-clickhouse\src\main\java\com\facebook\presto\plugin\clickhouse\ClickHouseSplit.java,com.facebook.presto.plugin.clickhouse.ClickHouseSplit,getSchemaName/0,schemaName,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-clickhouse\src\main\java\com\facebook\presto\plugin\clickhouse\ClickHouseSplit.java,com.facebook.presto.plugin.clickhouse.ClickHouseSplit,getClickhouseSQL/0,clickhouseSQL,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-clickhouse\src\main\java\com\facebook\presto\plugin\clickhouse\ClickHouseSplit.java,com.facebook.presto.plugin.clickhouse.ClickHouseSplit,getTupleDomain/0,tupleDomain,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-clickhouse\src\main\java\com\facebook\presto\plugin\clickhouse\ClickHouseSplit.java,com.facebook.presto.plugin.clickhouse.ClickHouseSplit,getSimpleExpression/0,simpleExpression,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-clickhouse\src\main\java\com\facebook\presto\plugin\clickhouse\ClickHouseSplit.java,com.facebook.presto.plugin.clickhouse.ClickHouseSplit,getConnectorId/0,connectorId,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-clickhouse\src\main\java\com\facebook\presto\plugin\clickhouse\ClickHouseSplit.java,com.facebook.presto.plugin.clickhouse.ClickHouseSplit,getCatalogName/0,catalogName,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-clickhouse\src\main\java\com\facebook\presto\plugin\clickhouse\ClickHouseSplit.java,com.facebook.presto.plugin.clickhouse.ClickHouseSplit,"ClickHouseSplit/8[java.lang.String,java.lang.String,java.lang.String,java.lang.String,com.facebook.presto.plugin.clickhouse.TupleDomain<com.facebook.presto.plugin.clickhouse.ColumnHandle>,java.util.Optional<com.facebook.presto.plugin.clickhouse.optimization.ClickHouseExpression>,java.util.Optional<java.lang.String>,java.util.Optional<com.facebook.presto.plugin.clickhouse.optimization.ClickHouseQueryGenerator.GeneratedClickhouseSQL>]",catalogName,3
