file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-azure-bundle\nifi-azure-processors\src\test\java\org\apache\nifi\services\azure\storage\TestAzureStorageCredentialsControllerServiceLookup_v12.java,org.apache.nifi.services.azure.storage.TestAzureStorageCredentialsControllerServiceLookup_v12$MockAzureStorageCredentialsService,innerclass,3,3,0,3,2,2,0,0,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,20,10,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-client-dto\src\main\java\org\apache\nifi\web\api\dto\CountersDTO.java,org.apache.nifi.web.api.dto.CountersDTO,class,4,4,0,4,4,1,0,0,2,0.5,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,16,2,0,0,0,0,5,0,2,2,2,0,0,0,0,37,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\minifi\minifi-commons\minifi-flow-status-report\src\main\java\org\apache\nifi\minifi\commons\status\processor\ProcessorHealth.java,org.apache.nifi.minifi.commons.status.processor.ProcessorHealth,class,2,6,4,2,19,1,0,8,27,0.7,0.2,0.46666667,10,0,10,0,0,0,10,0,0,0,3,0,0,3,0,0,0,0,0,42,10,0,10,0,2,4,6,7,6,5,1,0,0,0,28,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-aws-bundle\nifi-aws-processors\src\main\java\org\apache\nifi\processors\aws\sqs\GetSQS.java,org.apache.nifi.processors.aws.sqs.GetSQS,class,25,31,6,25,13,4,0,62,10,0.8000001,0.0,0.0,5,0,2,1,2,0,4,0,0,0,7,7,7,0,0,0,7,0,4,75,5,4,0,2,0,48,5,21,4,20,2,0,0,2,144,1,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-utils\src\main\java\org\apache\nifi\util\concurrency\TimedLock.java,org.apache.nifi.util.concurrency.TimedLock,class,5,7,2,5,7,1,0,8,13,0.6666667,0.0,0.0,6,0,5,1,0,0,5,0,0,0,3,0,0,3,0,0,3,0,0,25,3,0,0,0,0,1,0,3,1,3,0,0,0,0,21,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-aws-bundle\nifi-aws-processors\src\main\java\org\apache\nifi\processors\aws\s3\ListS3.java,org.apache.nifi.processors.aws.s3.ListS3$Anonymous1,anonymous,2,2,0,2,2,1,0,8,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,1,0,3,0,3,0,0,0,0,28,-1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-cluster\src\main\java\org\apache\nifi\cluster\coordination\http\endpoints\ControllerBulletinsEndpointMerger.java,org.apache.nifi.cluster.coordination.http.endpoints.ControllerBulletinsEndpointMerger,class,8,9,1,8,21,2,0,32,3,0.6666667,0.0,0.0,3,0,1,0,2,0,3,0,0,0,1,1,1,0,0,0,1,0,11,101,2,1,12,0,0,3,5,10,1,22,4,0,0,12,55,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-aws-bundle\nifi-aws-processors\src\main\java\org\apache\nifi\processors\aws\s3\ListS3.java,org.apache.nifi.processors.aws.s3.ListS3$Anonymous2,anonymous,2,2,0,2,5,1,0,8,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,2,0,0,1,0,3,0,3,0,0,0,0,24,-1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-utils\src\main\java\org\apache\nifi\stream\io\StreamUtils.java,org.apache.nifi.stream.io.StreamUtils,class,4,9,5,4,42,1,0,14,28,0.0,0.0,0.0,8,8,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,152,9,12,8,0,3,10,32,34,9,27,5,0,0,0,158,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-utils\src\main\java\org\apache\nifi\util\text\RegexDateTimeMatcher.java,org.apache.nifi.util.text.RegexDateTimeMatcher$Compiler$LengthRange,innerclass,1,1,0,1,5,1,0,2,0,0.4,0.5,0.6,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,2,0,0,20,4,0,0,0,0,0,0,2,4,2,0,0,0,0,9,10,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-authorization-providers\src\main\java\org\apache\nifi\authorization\CompositeUserGroupProvider.java,org.apache.nifi.authorization.CompositeUserGroupProvider,class,12,16,4,12,41,1,1,34,0,0.77777773,0.57575756,0.8333333,12,0,12,0,0,0,12,0,0,0,6,3,0,4,0,2,4,0,3,138,8,11,11,1,0,10,0,26,3,20,3,0,0,0,86,1,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-cluster\src\main\java\org\apache\nifi\cluster\coordination\http\replication\StandardAsyncClusterResponse.java,org.apache.nifi.cluster.coordination.http.replication.StandardAsyncClusterResponse$ResponseHolder,innerclass,1,1,0,1,6,1,0,2,0,0.53333336,0.5,1.0,5,0,5,0,0,0,5,0,0,3,3,0,0,3,0,0,1,0,1,21,3,0,1,0,0,1,0,3,1,3,0,0,0,0,19,10,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-evtx-bundle\nifi-evtx-processors\src\test\java\org\apache\nifi\processors\evtx\parser\bxml\AttributeNodeTest.java,org.apache.nifi.processors.evtx.parser.bxml.AttributeNodeTest,class,10,10,0,10,5,4,0,15,2,0.6666667,0.4,0.6,5,0,3,0,2,0,5,0,0,0,3,1,1,2,0,0,1,0,0,31,2,0,0,0,1,1,3,5,0,6,0,0,0,0,43,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-aws-bundle\nifi-aws-processors\src\main\java\org\apache\nifi\processors\aws\s3\ListS3.java,org.apache.nifi.processors.aws.s3.ListS3$S3BucketLister,interface,1,1,0,1,7,1,0,0,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-record-path\src\test\java\org\apache\nifi\record\path\util\AbstractWalkerTest.java,org.apache.nifi.record.path.util.AbstractWalkerTest,class,12,15,3,12,9,1,2,21,28,0.0,0.0,0.0,8,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,1,46,7,1,0,0,0,6,4,10,1,11,1,0,0,1,45,1025,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-azure-bundle\nifi-azure-processors\src\test\java\org\apache\nifi\processors\azure\cosmos\document\ITAbstractAzureCosmosDBDocument.java,org.apache.nifi.processors.azure.cosmos.document.ITAbstractAzureCosmosDBDocument,class,19,21,2,19,20,1,1,40,11,0.6999999,0.27272728,0.4,10,6,3,0,7,0,11,1,0,0,10,9,0,2,7,1,5,0,12,136,2,0,5,4,0,13,0,33,2,25,2,0,0,3,88,1025,5
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-expression-language\src\main\java\org\apache\nifi\attribute\expression\language\evaluation\util\NumberParsing.java,org.apache.nifi.attribute.expression.language.evaluation.util.NumberParsing,class,1,4,3,1,4,1,0,3,1,0.9444444,NaN,NaN,2,1,1,1,0,0,1,0,0,0,18,18,0,18,0,0,18,0,2,34,3,0,0,0,0,41,0,18,10,18,1,0,1,0,40,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-authorizer\src\main\java\org\apache\nifi\authorization\AccessPolicyProviderFactory.java,org.apache.nifi.authorization.AccessPolicyProviderFactory,class,2,4,2,2,2,1,0,5,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,3,0,3,0,0,0,0,15,17,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-single-user-utils\src\test\java\org\apache\nifi\authentication\single\user\command\SetSingleUserCredentialsTest.java,org.apache.nifi.authentication.single.user.command.SetSingleUserCredentialsTest,class,4,5,1,4,7,1,0,33,15,0.8333333,0.0,0.0,6,0,3,3,0,0,3,0,0,0,2,2,0,2,0,0,2,0,16,51,4,0,0,1,0,8,0,15,0,16,2,0,0,1,57,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-web-client-api\src\main\java\org\apache\nifi\web\client\api\HttpResponseEntity.java,org.apache.nifi.web.client.api.HttpResponseEntity,interface,1,5,4,1,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-site-to-site-client\src\main\java\org\apache\nifi\remote\protocol\ClientProtocol.java,org.apache.nifi.remote.protocol.ClientProtocol,interface,6,7,1,6,8,1,0,0,28,0.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-cluster\src\main\java\org\apache\nifi\cluster\coordination\http\endpoints\PortEndpointMerger.java,org.apache.nifi.cluster.coordination.http.endpoints.PortEndpointMerger,class,7,9,2,7,19,2,0,8,10,0.8000001,0.0,0.0,5,0,1,2,2,0,3,0,0,0,7,6,6,1,0,0,7,0,6,42,10,0,0,0,4,14,0,7,0,7,1,0,0,0,39,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-cluster-protocol\src\main\java\org\apache\nifi\cluster\protocol\jaxb\message\AdaptedConnectionRequest.java,org.apache.nifi.cluster.protocol.jaxb.message.AdaptedConnectionRequest,class,5,6,1,5,5,1,0,0,6,0.6,0.2,0.2,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,18,2,0,0,0,0,0,0,2,0,2,0,0,0,0,11,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-record\src\main\java\org\apache\nifi\serialization\record\validation\ValidationContext.java,org.apache.nifi.serialization.record.validation.ValidationContext,interface,0,0,0,0,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-core\src\test\java\org\apache\nifi\controller\service\mock\MockProcessGroup.java,org.apache.nifi.controller.service.mock.MockProcessGroup,class,37,40,3,37,168,1,0,24,12903,0.9759259,0.005291005,0.00989188,162,0,162,0,0,0,162,0,0,0,10,0,0,10,0,0,5,0,8,467,87,0,6,0,0,2,1,11,0,10,1,1,0,0,191,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-extension-utils\nifi-event-transport\src\main\java\org\apache\nifi\event\transport\SslSessionStatus.java,org.apache.nifi.event.transport.SslSessionStatus,class,0,1,1,0,3,1,0,0,0,0.33333334,0.6666667,1.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,14,2,0,0,0,0,0,0,2,0,2,0,0,0,0,10,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-api\src\main\java\org\apache\nifi\components\resource\ResourceType.java,org.apache.nifi.components.resource.ResourceType,enum,0,10,10,0,2,1,0,0,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,12,1,0,0,0,0,4,0,1,0,1,0,0,0,0,41,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-flowfile-repo-serialization\src\main\java\org\apache\nifi\controller\repository\EncryptedSchemaRepositoryRecordSerde.java,org.apache.nifi.controller.repository.EncryptedSchemaRepositoryRecordSerde,class,11,13,2,11,14,1,0,25,0,0.64102566,0.6545454,0.6545454,13,0,11,2,0,0,11,0,0,0,3,0,0,3,0,0,3,0,1,65,8,0,1,0,0,2,1,15,0,15,1,0,0,0,219,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-api\src\main\java\org\apache\nifi\scheduling\SchedulingStrategy.java,org.apache.nifi.scheduling.SchedulingStrategy,enum,0,2,2,0,3,1,0,0,0,0.33333334,0.0,0.0,3,0,2,1,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,15,2,0,0,0,0,2,2,2,0,2,0,0,0,0,55,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\minifi\minifi-toolkit\minifi-toolkit-schema\src\main\java\org\apache\nifi\minifi\toolkit\schema\v1\ConnectionSchemaV1.java,org.apache.nifi.minifi.toolkit.schema.v1.ConnectionSchemaV1,class,4,6,2,4,7,2,0,6,5,0.6969696,0.33333334,0.6666667,6,0,6,0,0,0,6,0,0,0,11,3,3,8,0,0,3,0,2,50,5,0,0,0,0,4,0,15,0,12,1,0,0,0,56,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-cluster-protocol\src\main\java\org\apache\nifi\cluster\protocol\spring\ServerSocketConfigurationFactoryBean.java,org.apache.nifi.cluster.protocol.spring.ServerSocketConfigurationFactoryBean,class,3,3,0,3,6,1,0,9,4,0.625,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,1,26,3,0,1,0,0,0,0,3,0,3,2,0,0,0,24,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-extension-utils\nifi-event-transport\src\test\java\org\apache\nifi\event\transport\netty\NettyEventServerTest.java,org.apache.nifi.event.transport.netty.NettyEventServerTest,class,9,9,0,9,1,1,0,10,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,4,0,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,5,0,0,0,0,22,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-aws-bundle\nifi-aws-abstract-processors\src\main\java\org\apache\nifi\processors\aws\dynamodb\ItemKeys.java,org.apache.nifi.processors.aws.dynamodb.ItemKeys,class,2,8,6,2,9,1,0,4,0,0.0,1.0,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,3,28,5,0,5,0,0,5,0,5,1,3,1,0,0,0,28,0,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-cluster\src\main\java\org\apache\nifi\cluster\coordination\http\endpoints\ParameterProvidersEndpointMerger.java,org.apache.nifi.cluster.coordination.http.endpoints.ParameterProvidersEndpointMerger,class,8,9,1,8,6,2,0,14,3,0.6666667,0.0,0.0,3,0,1,0,2,0,3,0,0,0,1,1,0,1,0,0,1,0,2,24,2,2,1,0,0,2,0,3,0,3,3,0,0,0,39,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-write-ahead-log\src\main\java\org\apache\nifi\wali\SnapshotRecovery.java,org.apache.nifi.wali.SnapshotRecovery$Anonymous1,anonymous,1,1,0,1,4,1,0,2,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,14,4,0,0,0,0,0,1,0,0,0,0,0,0,0,13,-1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-extension-utils\nifi-record-utils\nifi-standard-record-utils\src\main\java\org\apache\nifi\csv\CSVValidators.java,org.apache.nifi.csv.CSVValidators,class,3,4,1,3,2,1,0,2,0,1.0,NaN,NaN,1,1,0,1,0,0,1,0,0,0,4,4,3,1,0,0,4,0,2,42,1,0,0,0,0,2,0,4,0,4,0,2,0,0,31,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework-external-resource-utils\src\main\java\org\apache\nifi\flow\resource\CompositeExternalResourceProviderService.java,org.apache.nifi.flow.resource.CompositeExternalResourceProviderService,class,5,8,3,5,9,1,0,18,0,0.45,1.0,1.0,4,0,2,1,0,1,3,0,0,2,5,1,0,5,0,0,4,0,1,48,2,1,1,1,0,7,1,8,1,7,2,0,0,0,57,16,4
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-extension-utils\nifi-event-listen\src\test\java\org\apache\nifi\processor\util\listen\EventBatcherTest.java,org.apache.nifi.processor.util.listen.EventBatcherTest$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-api\src\main\java\org\apache\nifi\flow\VersionedExternalFlow.java,org.apache.nifi.flow.VersionedExternalFlow,class,5,5,0,5,10,1,0,0,35,0.8,0.11111111,0.11111111,10,0,10,0,0,0,10,0,0,0,5,0,0,5,0,0,0,0,0,37,5,0,0,0,0,0,0,5,0,5,0,0,0,0,18,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-client-dto\src\main\java\org\apache\nifi\web\api\entity\RemoteProcessGroupPortEntity.java,org.apache.nifi.web.api.entity.RemoteProcessGroupPortEntity,class,6,6,0,6,4,3,0,0,2,0.5,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,16,2,0,0,0,0,2,0,2,0,2,0,0,0,0,48,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-write-ahead-log\src\test\java\org\apache\nifi\wali\TestLengthDelimitedJournal.java,org.apache.nifi.wali.TestLengthDelimitedJournal$Anonymous2$Anonymous3,anonymous,0,0,0,0,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,3,2,0,1,0,0,0,0,0,15,-1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-client-dto\src\main\java\org\apache\nifi\web\api\entity\ReplayLastEventSnapshotDTO.java,org.apache.nifi.web.api.entity.ReplayLastEventSnapshotDTO,class,2,5,3,2,6,1,0,0,9,0.6666667,0.2,0.2,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,23,3,0,0,0,0,4,0,3,0,3,0,0,0,0,43,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-evtx-bundle\nifi-evtx-processors\src\test\java\org\apache\nifi\processors\evtx\parser\BinaryReaderTest.java,org.apache.nifi.processors.evtx.parser.BinaryReaderTest,class,7,7,0,7,20,1,0,46,0,0.15,0.7157895,0.7157895,20,0,20,0,0,0,20,0,0,0,1,0,0,1,0,0,0,0,4,121,0,0,0,0,0,10,44,40,10,40,0,0,0,1,62,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-cluster\src\main\java\org\apache\nifi\cluster\manager\FlowAnalysisRuleEntityMerger.java,org.apache.nifi.cluster.manager.FlowAnalysisRuleEntityMerger,class,9,11,2,9,12,1,0,30,3,0.0,0.0,0.0,3,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,52,1,4,4,0,0,0,0,13,0,15,4,0,0,2,39,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-property-utils\src\main\java\org\apache\nifi\util\StringUtils.java,org.apache.nifi.util.StringUtils,class,2,7,5,2,74,1,0,40,113,0.7592592,0.104575165,0.18300654,18,18,18,0,0,0,18,0,0,0,3,3,2,1,0,0,3,0,29,223,54,7,25,0,1,5,40,39,15,34,2,0,0,2,182,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\minifi\minifi-toolkit\minifi-toolkit-configuration\src\main\java\org\apache\nifi\minifi\toolkit\configuration\ConfigMain.java,org.apache.nifi.minifi.toolkit.configuration.ConfigMain,class,6,7,1,6,7,1,0,14,2,0.82222223,0.33333334,0.5,5,1,4,1,0,0,4,0,0,0,9,6,6,3,0,0,9,0,1,46,3,0,0,0,0,3,9,10,1,12,1,0,1,1,42,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-record-path\src\main\java\org\apache\nifi\record\path\RecordFieldRemover.java,org.apache.nifi.record.path.RecordFieldRemover,class,10,11,1,10,11,1,0,27,3,0.5555556,1.0,1.0,6,0,3,3,0,0,3,0,0,0,3,0,0,3,0,0,2,0,2,85,4,1,0,0,0,0,1,12,0,13,2,0,1,2,32,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-core-api\src\main\java\org\apache\nifi\groups\DataValve.java,org.apache.nifi.groups.DataValve,interface,2,7,5,2,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-security-socket-ssl\src\main\java\org\apache\nifi\remote\io\socket\ssl\SSLSocketChannel.java,org.apache.nifi.remote.io.socket.ssl.SSLSocketChannel$ChannelStatus,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-core\src\main\java\org\apache\nifi\diagnostics\bootstrap\tasks\MemoryPoolPeakUsageTask.java,org.apache.nifi.diagnostics.bootstrap.tasks.MemoryPoolPeakUsageTask,class,3,4,1,3,3,1,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,22,1,1,0,0,0,4,2,9,3,8,2,0,0,0,27,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-client-dto\src\main\java\org\apache\nifi\web\api\dto\BannerDTO.java,org.apache.nifi.web.api.dto.BannerDTO,class,2,2,0,2,4,1,0,0,2,0.5,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,16,2,0,0,0,0,3,0,2,0,2,0,0,0,0,26,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-schema-utils\src\main\java\org\apache\nifi\repository\schema\SimpleRecordField.java,org.apache.nifi.repository.schema.SimpleRecordField,class,3,5,2,3,11,1,0,8,2,0.5833333,0.4642857,0.75,8,0,8,0,0,0,8,0,0,0,3,0,0,3,0,0,3,0,4,44,10,0,2,0,1,3,1,4,2,4,1,0,0,0,23,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-extension-utils\nifi-record-utils\nifi-standard-record-utils\src\main\java\org\apache\nifi\schema\validation\StandardSchemaValidator.java,org.apache.nifi.schema.validation.StandardSchemaValidator,class,15,17,2,15,66,1,0,42,30,0.6666667,1.0,1.0,9,0,2,7,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,197,33,8,12,0,3,16,1,30,7,29,4,0,0,0,70,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\c2\c2-client-bundle\c2-client-base\src\main\java\org\apache\nifi\c2\serializer\C2JacksonSerializer.java,org.apache.nifi.c2.serializer.C2JacksonSerializer,class,8,10,2,8,7,1,0,13,0,0.16666667,1.0,1.0,3,0,3,0,0,0,3,0,0,0,2,1,0,2,0,0,2,0,4,41,4,0,2,2,0,4,0,7,0,5,1,0,0,0,37,1,4
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-client-dto\src\main\java\org\apache\nifi\web\api\dto\FlowSnippetDTO.java,org.apache.nifi.web.api.dto.FlowSnippetDTO,class,18,20,2,18,42,1,0,57,218,0.88888884,0.047368422,0.047368422,24,0,20,4,0,0,20,0,0,0,12,1,0,12,0,0,2,0,2,193,12,3,4,0,2,14,1,57,0,30,5,2,0,0,88,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-authorization\src\main\java\org\apache\nifi\authorization\resource\ProvenanceDataAuthorizable.java,org.apache.nifi.authorization.resource.ProvenanceDataAuthorizable,class,5,7,2,5,5,1,0,3,0,0.0,1.0,1.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,1,20,4,0,1,0,0,0,0,1,0,1,1,0,0,0,13,1,0
